STD_YMD,WIAR_SIDO_CD,SGNG_CD,UMD_CD,TOBU_BIDVS_CD,TOBU_MEDVS_CD,PERS_CORP_CLCD,PHOLI_CLCD,TIZO_CLCD,SEX_CLCD,N10_UNIT_AGE_CLCD,HSH_LFTM_MAIN_PRE_CD,EST_INCM_SECT_CD,IFW_AREA_CD,IFW_DISTC_SECT_CD,PAYM_NOCA,SALE_AMT
20250430,11,410,0000000003,40,03,C,0,03,F,50,01,03,A10,02,1,115285
20250529,11,410,0000000007,20,01,C,0,02,M,40,01,01,A06,02,3,92621
20250216,26,260,0000000018,20,01,P,0,02,F,30,01,01,A10,01,2,92912
20250412,41,410,0000000014,30,01,P,1,04,M,60,04,01,A06,03,1,4271
20250119,26,260,0000000004,10,01,P,0,04,M,60,03,02,A10,02,2,238827
20250309,11,110,0000000009,20,02,C,1,01,M,10,03,02,A09,02,3,282895
20250428,41,410,0000000006,40,03,P,0,03,M,40,03,02,A06,01,5,51924
20250112,41,110,0000000014,20,03,C,0,03,M,20,04,01,A04,01,3,96397
20250614,26,260,0000000015,10,03,C,0,01,M,10,03,02,A08,02,1,196360
20250614,41,410,0000000017,40,03,P,0,04,M,40,03,01,A08,02,5,452301
20250202,26,410,0000000004,10,01,P,0,03,M,10,03,01,A09,03,4,155776
20250511,41,110,0000000001,30,03,P,0,03,M,60,01,01,A03,03,5,324900
20250129,26,260,0000000003,30,01,C,1,04,F,60,02,01,A04,02,3,110045
20250201,41,410,0000000015,10,03,C,0,03,M,30,02,01,A04,01,5,368095
20250205,26,410,0000000006,20,03,C,0,01,F,20,02,02,A09,03,5,211437
20250214,41,110,0000000014,20,01,C,0,02,F,30,03,02,A05,01,1,399944
20250323,41,410,0000000008,30,02,P,1,02,F,60,01,03,A04,02,3,235868
20250426,26,410,0000000015,20,01,P,1,02,F,20,02,02,A02,03,5,3183
20250105,11,410,0000000007,30,03,C,0,04,M,20,02,02,A02,03,5,160983
20250130,26,260,0000000013,10,01,P,1,01,F,50,02,02,A02,02,3,381845
20250328,26,110,0000000001,40,03,C,0,02,M,50,02,02,A03,02,1,356409
20250410,11,410,0000000003,30,01,C,0,03,M,60,02,01,A05,02,4,61533
20250303,41,260,0000000018,20,01,P,1,03,M,20,03,01,A03,01,2,121242
20250411,41,410,0000000010,20,02,C,1,04,M,20,04,03,A08,01,5,473797
20250227,41,410,0000000013,30,01,C,0,02,F,30,04,01,A03,02,2,420313
20250309,11,260,0000000002,10,03,P,1,04,M,10,04,02,A02,03,5,350243
20250330,26,260,0000000013,20,02,C,0,01,M,30,03,02,A01,02,3,182605
20250201,41,260,0000000016,20,03,P,0,04,F,20,04,02,A10,01,5,444777
20250419,11,110,0000000016,30,03,C,1,03,F,10,03,02,A07,03,4,365665
20250111,26,110,0000000014,30,01,P,1,03,M,50,01,03,A01,01,3,244160
20250621,41,410,0000000013,30,01,P,0,04,F,60,03,02,A01,02,4,421243
20250618,11,110,0000000011,10,02,P,0,04,F,10,01,03,A04,03,5,108636
20250102,26,260,0000000002,10,02,P,1,01,M,20,03,03,A07,03,1,266545
20250325,26,110,0000000010,10,03,C,1,01,M,20,04,01,A07,01,1,177663
20250315,11,410,0000000017,10,03,P,1,01,F,20,03,01,A05,01,3,379070
20250411,26,110,0000000004,20,02,P,1,02,M,10,03,01,A10,02,4,159856
20250501,41,260,0000000001,30,01,C,0,01,F,30,02,02,A06,01,5,341135
20250604,41,110,0000000018,10,03,P,1,01,M,60,01,03,A05,02,5,12497
20250504,11,110,0000000003,30,03,C,1,01,M,60,03,03,A05,02,2,383044
20250501,11,110,0000000019,30,03,C,1,01,M,20,01,03,A02,03,5,76222
20250626,26,410,0000000016,40,02,P,0,01,M,60,03,02,A10,02,2,395226
20250508,26,110,0000000014,10,01,C,1,03,F,60,02,02,A10,01,2,53171
20250602,26,110,0000000016,10,01,C,0,02,F,40,03,02,A01,02,2,475958
20250610,11,110,0000000004,10,01,P,1,04,F,60,03,02,A01,02,5,125486
20250222,11,410,0000000018,10,02,C,0,01,M,10,02,01,A09,03,5,309558
20250413,26,260,0000000019,20,02,P,0,03,M,40,02,03,A02,02,1,275742
20250101,26,410,0000000012,30,02,C,1,03,M,20,03,03,A07,03,4,464416
20250228,41,110,0000000004,30,01,P,1,04,M,10,03,01,A08,03,4,478282
20250613,11,260,0000000014,30,01,C,0,04,M,10,03,02,A05,02,5,440611
20250131,41,110,0000000015,10,01,P,0,01,M,40,03,02,A09,02,5,356887
20250328,41,260,0000000017,40,01,C,1,04,M,20,02,01,A05,01,1,22932
20250125,41,110,0000000019,30,01,C,0,03,F,50,04,03,A03,01,2,280332
20250503,26,260,0000000001,40,02,C,0,04,F,60,02,02,A02,01,4,292851
20250216,26,260,0000000007,30,03,P,0,04,F,50,01,03,A07,01,1,301714
20250317,11,260,0000000013,10,01,P,1,04,F,30,03,01,A10,01,1,415181
20250210,41,410,0000000003,20,02,C,0,01,M,30,01,03,A07,03,2,193269
20250416,26,410,0000000013,30,01,P,0,03,F,60,01,01,A03,03,2,457081
20250521,26,410,0000000015,40,02,C,1,01,M,60,04,03,A03,02,4,293213
20250109,26,410,0000000012,30,02,C,1,04,M,50,04,02,A01,03,5,245196
20250531,41,410,0000000002,20,01,P,1,01,F,30,04,02,A03,02,1,55458
20250107,11,410,0000000013,10,03,C,1,02,M,50,02,03,A06,03,2,240152
20250412,26,260,0000000010,10,01,P,0,02,F,30,01,02,A05,03,2,88303
20250601,41,260,0000000004,20,02,C,1,02,F,10,04,02,A04,01,3,288949
20250317,26,110,0000000001,40,03,C,0,04,M,50,03,02,A02,03,2,390127
20250319,11,410,0000000008,30,01,C,0,01,M,30,04,03,A07,03,1,380555
20250115,26,110,0000000018,20,03,C,1,04,F,50,02,03,A07,02,3,443803
20250320,11,110,0000000014,40,01,C,1,03,F,60,04,01,A03,01,3,356924
20250606,26,260,0000000015,30,01,C,0,03,F,10,01,02,A09,02,2,225843
20250330,26,260,0000000006,30,03,P,1,04,F,20,03,01,A04,02,5,453221
20250217,26,410,0000000013,20,01,P,1,04,F,40,01,02,A03,03,2,142361
20250426,11,410,0000000014,10,02,C,0,04,M,50,02,02,A08,03,1,273979
20250311,41,410,0000000018,20,03,C,1,02,F,20,01,01,A06,01,3,302364
20250110,11,110,0000000015,10,03,P,1,03,M,10,02,03,A10,01,4,176224
20250521,11,260,0000000001,40,03,C,1,01,F,20,04,02,A02,03,4,277152
20250319,41,410,0000000019,20,03,P,0,01,M,10,04,01,A04,01,3,34135
20250216,26,260,0000000019,40,02,P,0,01,F,50,04,02,A03,02,1,76669
20250313,41,260,0000000003,30,02,C,1,02,M,50,04,01,A04,01,3,279745
20250518,26,260,0000000020,20,02,P,0,04,F,50,01,03,A04,01,5,351677
20250611,41,110,0000000003,20,02,C,1,03,M,10,04,01,A01,03,1,377759
20250615,11,410,0000000013,40,01,C,0,02,F,40,03,01,A06,03,4,354705
20250410,41,410,0000000014,40,02,P,1,01,F,50,03,03,A09,03,3,200179
20250203,11,260,0000000004,10,01,P,1,03,F,40,02,01,A09,01,4,445847
20250310,41,410,0000000013,10,01,C,0,02,M,40,01,02,A04,03,5,479699
20250125,11,410,0000000006,20,02,C,1,03,M,20,01,01,A03,01,2,401943
20250402,26,110,0000000008,20,03,P,0,04,M,10,01,01,A05,02,2,80471
20250523,41,260,0000000019,10,02,C,0,01,F,50,02,03,A02,03,3,172571
20250315,26,410,0000000012,40,03,P,1,04,M,50,01,01,A05,01,2,62190
20250612,41,410,0000000005,40,01,P,1,01,M,60,02,01,A09,01,3,415330
20250424,11,260,0000000007,20,03,C,0,03,M,60,03,01,A10,03,1,402975
20250420,26,260,0000000005,30,01,P,1,04,F,30,03,02,A02,02,4,405224
20250607,26,260,0000000019,40,02,C,0,02,M,20,04,02,A04,02,4,245802
20250517,26,410,0000000014,30,02,C,1,01,M,50,01,03,A01,01,2,61568
20250513,26,260,0000000008,40,02,P,1,01,M,10,04,03,A06,03,1,354945
20250623,41,110,0000000015,20,01,C,0,03,F,30,01,03,A07,01,1,162272
20250114,26,110,0000000014,20,03,P,1,01,M,30,01,01,A10,02,2,271736
20250504,41,410,0000000010,30,01,C,0,03,F,10,02,01,A08,03,2,406314
20250308,41,260,0000000014,40,01,P,0,02,M,50,01,01,A03,02,5,52155
20250424,26,110,0000000009,40,02,C,1,04,F,40,03,03,A05,03,2,100793
20250408,41,110,0000000002,30,03,P,0,04,F,30,04,01,A07,01,1,213059
20250321,11,110,0000000005,20,02,P,1,01,F,10,01,02,A06,01,2,349071
20250414,26,260,0000000015,40,03,C,0,03,M,30,01,02,A08,01,1,279336
20250313,26,410,0000000016,30,02,C,1,02,M,40,02,01,A01,03,1,483422
20250304,41,260,0000000018,30,01,P,1,04,F,40,02,01,A10,01,1,189376
20250617,41,410,0000000016,10,01,P,0,04,F,40,03,02,A07,01,2,315066
20250328,11,410,0000000007,10,01,C,1,01,F,20,03,03,A05,03,1,250069
20250511,41,260,0000000014,20,01,P,1,02,M,40,04,01,A01,02,4,441041
20250330,11,260,0000000011,10,02,C,0,03,F,40,03,01,A02,01,4,94081
20250413,41,110,0000000001,20,03,P,0,02,F,10,03,02,A07,01,2,382734
20250111,41,260,0000000002,40,01,P,0,02,F,30,04,02,A07,02,1,257180
20250420,26,260,0000000009,40,02,P,0,02,M,50,01,03,A09,03,1,210773
20250223,26,110,0000000018,10,01,C,1,04,F,20,01,03,A10,01,5,451241
20250101,11,110,0000000003,10,03,P,0,02,M,40,02,03,A01,03,3,12074
20250129,26,110,0000000018,40,03,P,0,03,F,50,02,01,A06,03,1,94757
20250529,26,110,0000000017,20,03,P,1,02,F,10,04,01,A02,03,1,126452
20250504,26,110,0000000002,40,01,C,0,02,F,40,04,02,A08,03,4,402994
20250525,26,260,0000000005,30,01,C,1,04,M,10,03,02,A05,01,4,203749
20250129,26,110,0000000005,40,02,P,0,01,F,50,04,01,A06,03,4,17127
20250225,41,110,0000000020,20,01,P,1,02,M,60,01,03,A05,03,2,255436
20250526,26,260,0000000009,40,01,P,0,03,F,50,04,01,A04,01,1,58796
20250316,26,260,0000000009,30,02,P,1,04,F,50,04,03,A04,02,2,336614
20250120,41,110,0000000020,30,02,P,0,02,F,60,04,01,A04,02,2,372810
20250623,41,110,0000000018,20,03,P,1,02,M,50,03,01,A09,03,1,483529
20250507,41,260,0000000013,20,01,C,1,01,M,30,02,02,A02,01,3,376396
20250112,41,260,0000000019,30,02,C,0,03,F,10,04,01,A07,03,4,199622
20250611,26,260,0000000007,20,01,C,1,02,F,30,03,01,A04,03,1,125675
20250226,41,260,0000000014,20,03,P,1,01,M,40,02,03,A08,01,3,493172
20250518,26,410,0000000012,20,03,P,0,02,F,30,04,03,A02,01,5,360759
20250212,26,410,0000000017,40,03,C,0,04,F,60,02,01,A07,03,2,329234
20250505,26,260,0000000015,20,01,C,0,04,F,50,02,02,A09,02,5,315046
20250118,26,110,0000000002,10,03,C,0,01,F,60,03,01,A08,01,4,137145
20250627,11,260,0000000002,30,03,P,0,02,M,40,03,02,A02,01,4,449390
20250628,26,410,0000000019,40,01,C,0,03,F,20,01,01,A01,01,2,310473
20250111,26,410,0000000008,30,01,C,0,03,F,40,03,01,A03,01,5,305977
20250125,11,410,0000000014,10,01,P,0,02,F,60,04,02,A02,02,1,74465
20250521,26,410,0000000008,10,01,C,1,04,F,60,04,03,A03,01,2,314457
20250203,41,260,0000000009,40,01,P,1,01,M,20,04,01,A04,01,1,296401
20250514,41,410,0000000018,10,01,P,1,02,M,40,01,01,A07,02,2,339356
20250123,26,260,0000000001,10,03,P,0,02,M,40,03,02,A06,01,1,342570
20250523,41,110,0000000013,30,02,C,1,03,F,40,01,03,A07,03,4,392665
20250403,26,110,0000000009,10,03,C,1,01,F,10,02,02,A04,01,1,83676
20250505,26,260,0000000011,40,03,C,0,04,F,50,04,01,A05,03,3,171333
20250120,11,110,0000000012,20,03,P,0,01,M,50,01,01,A03,02,5,230880
20250611,26,110,0000000018,40,03,P,0,02,M,60,04,01,A08,01,3,270157
20250310,41,260,0000000008,30,02,C,0,03,M,10,01,03,A08,01,3,33801
20250521,11,110,0000000018,40,03,P,1,04,M,40,02,02,A02,03,1,471298
20250213,41,260,0000000005,30,01,P,0,04,F,40,02,03,A10,03,4,221855
20250528,11,260,0000000006,40,03,C,0,04,F,60,03,01,A02,03,3,92759
20250121,41,110,0000000013,30,03,P,1,03,F,20,03,01,A05,01,5,204802
20250126,11,260,0000000015,40,01,P,1,04,F,40,03,02,A07,01,1,201637
20250220,11,410,0000000012,20,01,P,1,02,F,30,03,03,A04,01,3,35658
20250514,26,260,0000000006,10,03,C,0,01,F,50,03,01,A02,03,5,439598
20250621,11,260,0000000002,40,03,P,0,04,F,40,04,02,A09,03,4,460640
20250618,26,110,0000000017,40,03,C,1,01,F,30,02,03,A02,01,1,94448
20250306,41,260,0000000008,30,02,P,1,01,F,60,01,02,A10,03,4,345085
20250417,11,410,0000000006,20,01,C,1,02,F,40,01,03,A04,01,1,80896
20250421,11,260,0000000003,10,02,C,0,02,M,40,03,03,A06,03,2,76163
20250427,26,410,0000000011,10,02,C,0,04,F,60,03,01,A04,02,1,175454
20250514,11,110,0000000006,30,03,C,0,03,F,10,01,03,A03,03,5,209972
20250202,26,410,0000000020,40,02,P,1,01,F,50,02,02,A02,01,1,184451
20250429,26,110,0000000013,30,03,C,1,01,F,30,03,01,A05,02,4,449699
20250409,26,260,0000000007,30,03,C,0,04,F,30,04,03,A06,01,5,469544
20250204,41,110,0000000005,30,01,P,0,01,F,50,04,03,A04,01,4,265730
20250219,26,260,0000000017,40,03,P,1,03,M,10,04,03,A01,03,2,443138
20250204,11,260,0000000014,10,01,P,0,03,F,30,03,01,A03,03,5,45313
20250205,41,410,0000000011,10,03,C,1,03,M,40,03,02,A10,03,1,95924
20250620,26,410,0000000011,40,03,P,0,01,M,10,04,03,A09,01,1,350505
20250314,26,260,0000000013,40,02,P,0,01,F,60,02,03,A02,03,5,130567
20250509,11,260,0000000013,20,01,C,0,03,F,60,02,03,A01,01,1,89236
20250607,41,260,0000000017,20,02,P,0,02,M,60,01,02,A08,02,4,442842
20250625,41,110,0000000006,10,02,P,1,03,F,10,04,03,A08,03,4,13202
20250205,11,410,0000000009,10,03,P,0,02,F,10,02,03,A02,01,3,406815
20250422,11,410,0000000008,10,01,C,0,03,F,20,02,01,A01,03,3,168340
20250626,41,110,0000000006,10,03,C,1,04,M,40,03,01,A04,03,5,278402
20250129,11,260,0000000005,40,02,P,0,03,F,60,04,01,A05,03,2,246771
20250320,11,110,0000000018,20,03,C,1,03,M,60,01,03,A05,03,2,68545
20250104,41,110,0000000004,20,03,P,1,04,M,20,02,01,A01,03,3,448422
20250611,41,110,0000000008,30,02,C,0,03,M,60,01,03,A06,03,5,32843
20250109,26,410,0000000012,40,02,C,0,02,F,60,02,02,A03,02,1,392332
20250308,11,110,0000000014,20,02,P,1,03,F,30,04,03,A07,03,1,380121
20250414,41,260,0000000017,40,02,P,1,04,M,20,01,02,A07,03,1,295482
20250117,11,110,0000000012,30,03,C,0,02,M,20,02,01,A01,01,3,214170
20250122,11,410,0000000018,30,01,P,0,01,M,10,04,02,A06,03,3,409738
20250124,41,260,0000000013,20,03,P,0,01,F,30,04,02,A05,03,5,38558
20250225,26,260,0000000011,20,03,C,1,01,M,50,04,03,A07,01,1,115824
20250512,26,110,0000000014,30,03,P,0,03,M,50,04,03,A09,01,4,212880
20250619,41,410,0000000018,30,03,C,1,01,F,40,04,02,A05,01,1,149056
20250123,41,260,0000000020,10,03,P,1,02,M,20,03,02,A04,02,5,73249
20250518,11,410,0000000019,20,02,P,0,04,M,20,03,01,A01,03,2,480568
20250517,11,410,0000000016,40,03,P,1,03,F,20,01,03,A05,03,2,22951
20250313,11,110,0000000013,30,01,C,0,01,F,20,02,03,A07,01,4,305067
20250508,11,110,0000000020,20,02,C,0,01,M,20,04,03,A09,02,2,338252
20250326,11,410,0000000013,30,01,C,0,04,F,60,03,01,A01,01,4,412482
20250314,41,410,0000000008,40,03,P,0,03,F,20,02,03,A05,02,3,165268
20250628,41,260,0000000007,10,02,P,1,01,F,20,01,02,A02,02,1,361514
20250207,11,410,0000000001,30,03,P,0,03,F,30,04,01,A02,03,5,170279
20250122,26,260,0000000011,30,03,C,1,02,F,30,01,01,A02,02,4,35922
20250125,11,110,0000000013,10,01,C,0,02,F,20,01,02,A05,02,3,35388
20250201,26,260,0000000018,20,02,P,0,03,F,10,03,03,A02,02,1,451956
20250211,41,410,0000000015,10,01,C,1,02,F,20,04,01,A10,02,1,99514
20250530,26,410,0000000013,40,02,C,1,01,M,10,02,01,A10,03,2,142446
20250413,41,110,0000000001,30,01,P,1,01,F,20,01,01,A09,03,5,140014
20250213,26,110,0000000017,40,01,P,1,02,M,30,04,01,A03,01,5,262300
20250222,41,110,0000000020,40,03,C,1,04,M,20,02,02,A01,02,5,352156
20250513,11,410,0000000019,40,01,C,0,01,F,50,03,01,A02,03,2,92192
20250314,41,410,0000000005,20,02,P,0,04,M,10,01,02,A10,01,4,138989
20250316,26,410,0000000006,40,01,C,1,03,M,20,02,02,A03,02,5,215090
20250219,26,110,0000000013,20,02,C,0,03,M,20,03,02,A02,02,3,341764
20250410,26,110,0000000011,20,03,P,1,04,F,10,02,01,A04,03,1,325574
20250225,41,260,0000000016,30,02,P,0,01,F,30,04,02,A01,02,1,135177
20250428,26,260,0000000005,10,01,P,1,03,M,40,04,02,A03,03,2,393896
20250418,11,260,0000000008,40,01,C,0,01,F,20,02,01,A03,03,1,171594
20250426,26,410,0000000009,40,03,C,1,03,M,10,04,02,A10,01,5,185925
20250324,41,410,0000000017,10,02,C,0,01,M,60,03,03,A06,03,4,485331
20250322,11,260,0000000004,20,03,C,1,04,M,10,02,02,A04,02,2,248916
20250127,26,260,0000000019,20,01,P,0,03,F,60,01,01,A02,03,2,393485
20250308,41,410,0000000009,30,03,C,1,02,F,50,03,02,A03,01,5,343968
20250206,11,260,0000000015,10,01,P,0,01,F,20,01,01,A07,02,2,333071
20250201,26,260,0000000016,10,03,C,0,01,F,60,04,02,A04,03,4,250656
20250409,11,260,0000000010,20,01,C,1,01,M,50,04,03,A02,01,2,246814
20250228,26,260,0000000004,10,01,C,1,04,M,40,03,03,A05,03,2,215514
20250125,41,110,0000000018,30,03,C,1,01,M,40,03,01,A01,02,3,402627
20250327,11,110,0000000017,40,02,P,0,01,M,40,03,03,A10,03,2,445418
20250327,26,260,0000000003,30,02,P,0,03,F,20,04,03,A04,03,2,255613
20250605,41,260,0000000005,10,03,P,0,04,M,10,02,03,A09,03,5,204494
20250406,41,410,0000000001,40,02,C,0,02,F,40,01,01,A07,01,5,125021
20250503,11,260,0000000014,30,02,C,0,01,M,10,01,02,A02,02,1,120230
20250615,26,260,0000000013,10,03,P,0,02,M,40,04,01,A06,02,5,115009
20250306,11,110,0000000012,30,02,C,1,02,M,60,02,01,A05,01,1,146194
20250429,41,410,0000000015,40,03,P,0,02,M,40,02,02,A07,03,2,280116
20250105,26,260,0000000017,20,03,P,1,04,F,50,01,02,A01,01,5,349710
20250325,41,260,0000000006,40,03,C,0,04,M,30,03,03,A02,03,2,242515
20250306,11,260,0000000007,40,02,P,1,01,M,40,04,01,A06,02,1,335919
20250211,11,410,0000000012,10,03,C,0,04,M,60,02,03,A02,03,3,195956
20250505,11,410,0000000014,10,03,C,0,01,F,60,04,01,A08,02,1,217062
20250519,41,260,0000000007,40,01,P,0,04,F,60,02,02,A08,01,2,189792
20250108,11,410,0000000007,30,03,C,1,01,M,10,03,02,A06,02,1,248568
20250209,41,410,0000000011,40,02,C,0,02,M,20,02,03,A02,02,2,433714
20250615,26,410,0000000009,20,03,C,1,02,M,30,03,03,A04,03,2,64966
20250116,11,410,0000000017,10,02,C,1,01,F,10,01,01,A03,02,3,409426
20250110,41,110,0000000017,20,03,C,1,03,F,10,02,01,A08,02,4,190133
20250110,26,110,0000000015,20,03,P,1,02,F,60,03,02,A05,01,5,335228
20250406,26,110,0000000006,20,03,C,1,01,F,10,01,01,A03,02,4,208055
20250315,41,110,0000000005,40,03,C,0,01,F,60,03,02,A04,02,2,319994
20250404,26,260,0000000005,20,03,C,0,03,M,30,04,02,A04,02,1,444336
20250616,26,410,0000000005,40,03,C,0,04,M,20,01,03,A01,01,2,265185
20250115,26,110,0000000015,40,01,C,0,04,M,10,04,01,A07,01,5,139004
20250107,11,260,0000000010,40,02,C,0,02,M,50,02,01,A07,02,4,245388
20250319,41,260,0000000015,20,02,C,0,04,M,50,02,01,A04,03,5,294291
20250117,26,110,0000000006,40,02,C,0,02,F,40,03,01,A06,03,1,329562
20250520,41,260,0000000013,10,02,P,0,04,M,50,04,03,A08,01,4,452475
20250517,11,260,0000000013,30,02,P,0,03,M,40,01,03,A02,02,3,478500
20250526,11,110,0000000008,40,01,P,1,02,F,20,04,03,A10,03,4,154817
20250505,41,260,0000000020,20,01,P,1,03,F,50,03,02,A05,01,2,354708
20250321,41,260,0000000011,40,02,C,1,03,F,40,02,02,A07,03,5,78710
20250128,11,260,0000000017,20,03,P,1,02,M,60,02,03,A10,02,3,113862
20250122,41,110,0000000010,30,01,P,0,01,F,30,02,02,A02,02,5,455181
20250428,11,410,0000000018,30,01,C,1,02,M,60,04,01,A05,02,4,245718
20250201,26,110,0000000020,30,01,C,0,02,M,20,04,03,A10,02,1,233249
20250213,41,110,0000000012,10,02,C,0,02,F,10,03,03,A03,01,2,282318
20250310,26,260,0000000001,30,03,C,1,03,M,40,04,01,A06,01,1,356516
20250301,41,110,0000000018,30,03,C,0,04,M,30,01,03,A06,03,4,373443
20250212,41,110,0000000009,40,03,P,0,04,M,50,01,02,A10,03,3,449333
20250114,11,410,0000000003,10,02,P,1,01,F,10,02,02,A07,01,3,450721
20250131,41,260,0000000008,40,01,P,1,02,F,30,04,02,A06,02,5,223344
20250520,26,110,0000000008,30,02,P,0,04,M,20,04,02,A05,03,1,446940
20250416,11,110,0000000009,30,02,C,1,03,F,60,02,01,A03,02,4,318108
20250417,11,410,0000000001,30,02,P,0,01,F,30,01,02,A04,03,2,490514
20250528,41,260,0000000005,40,02,P,1,01,M,30,03,01,A06,03,1,472468
20250210,41,410,0000000001,30,03,C,1,02,F,20,01,03,A06,01,2,168130
20250624,11,410,0000000014,40,01,C,1,04,M,30,02,01,A03,02,3,321932
20250607,26,110,0000000008,20,03,C,1,03,M,60,01,01,A04,01,5,164833
20250315,41,410,0000000012,10,03,P,0,02,F,10,04,01,A02,03,2,114271
20250524,26,410,0000000015,40,01,P,1,02,F,10,04,02,A08,02,2,369024
20250605,26,260,0000000016,10,03,C,1,03,F,60,01,02,A02,01,4,448121
20250204,26,110,0000000008,40,03,C,1,01,M,40,02,03,A07,01,4,90763
20250507,41,410,0000000019,10,01,C,1,01,F,20,03,01,A06,02,5,154153
20250616,11,410,0000000018,40,02,P,1,04,F,10,02,01,A03,02,3,331315
20250524,26,260,0000000019,30,03,P,1,04,M,20,01,03,A04,03,5,30515
20250215,11,260,0000000006,20,03,P,1,01,F,30,02,03,A04,01,4,383685
20250518,11,110,0000000009,20,01,P,0,01,F,60,01,03,A04,02,5,196564
20250506,26,260,0000000016,10,01,P,1,01,M,10,02,03,A08,03,2,440205
20250209,26,410,0000000016,20,02,C,0,03,M,30,02,02,A05,02,2,406338
20250228,26,410,0000000010,30,03,P,1,02,M,20,03,01,A05,01,5,171182
20250425,26,260,0000000006,30,02,P,0,02,M,30,04,02,A04,03,2,183440
20250121,11,110,0000000002,10,01,C,1,01,M,20,03,01,A10,02,3,161057
20250423,11,410,0000000012,30,01,P,0,03,F,60,02,02,A03,02,5,384292
20250511,26,260,0000000008,20,03,P,1,04,M,30,03,03,A08,03,1,302507
20250222,11,110,0000000002,20,02,C,1,03,M,20,04,02,A03,02,5,111192
20250425,41,260,0000000017,30,02,P,1,03,F,30,01,02,A01,02,1,104616
20250601,41,260,0000000015,20,03,P,1,04,M,50,01,01,A10,02,1,183770
20250314,41,110,0000000017,30,02,C,1,04,F,30,02,03,A08,03,3,474226
20250130,41,260,0000000006,20,03,C,0,04,M,50,03,03,A02,02,4,94082
20250111,41,410,0000000001,20,01,C,0,04,M,20,04,01,A06,01,3,55399
20250213,41,110,0000000003,40,01,P,1,03,F,30,04,01,A09,03,2,79125
20250113,11,110,0000000013,30,01,P,1,02,F,30,03,03,A02,01,3,443220
20250605,11,110,0000000005,30,02,C,0,01,M,20,01,02,A08,03,1,150997
20250526,11,410,0000000001,10,01,C,0,01,M,20,02,02,A04,02,3,110893
20250130,26,410,0000000018,20,02,C,0,03,F,20,03,02,A07,02,5,448702
20250201,26,410,0000000004,10,03,P,1,01,M,50,04,02,A09,01,5,245525
20250202,41,260,0000000003,30,02,P,0,02,M,10,03,03,A07,01,5,363488
20250317,11,110,0000000003,10,02,C,0,01,F,10,02,03,A02,02,5,97011
20250620,26,410,0000000014,10,03,C,0,03,M,30,04,03,A10,02,3,19078
20250627,11,260,0000000003,20,02,C,0,02,F,60,02,02,A04,01,2,396107
20250326,26,110,0000000020,30,03,C,0,04,M,10,02,03,A06,01,5,55119
20250314,26,110,0000000013,40,02,P,1,02,F,20,03,02,A02,01,1,299195
20250313,11,260,0000000005,30,02,C,0,03,M,60,01,03,A10,01,1,429247
20250108,41,110,0000000009,20,03,P,0,04,M,40,03,02,A10,01,5,32491
20250411,26,260,0000000010,20,02,C,0,02,M,10,01,02,A08,02,5,231661
20250429,26,260,0000000008,30,01,P,0,04,F,50,04,02,A03,03,4,38323
20250222,11,110,0000000019,40,01,P,1,03,M,60,02,03,A05,01,1,387739
20250328,11,260,0000000001,20,01,C,0,01,F,10,02,02,A08,03,2,123393
20250525,26,410,0000000019,10,01,C,1,01,F,60,04,02,A04,03,2,62969
20250306,41,110,0000000020,30,02,C,0,04,M,10,04,02,A07,03,1,98418
20250403,11,410,0000000007,20,03,C,0,03,M,60,02,03,A03,01,3,230841
20250602,11,260,0000000003,10,03,C,1,03,M,40,04,03,A07,03,2,145661
20250225,41,260,0000000004,40,02,C,0,03,F,10,03,02,A04,03,4,275674
20250321,41,260,0000000002,30,03,P,1,03,F,20,04,03,A08,02,1,77102
20250411,41,410,0000000014,40,03,C,1,02,F,30,03,02,A06,01,2,311571
20250112,41,110,0000000004,20,03,C,1,02,F,30,04,02,A05,02,5,336558
20250103,41,410,0000000004,40,03,P,1,03,M,20,04,02,A06,02,5,493163
20250226,11,260,0000000018,20,02,C,1,04,M,60,02,03,A10,02,3,288216
20250512,11,260,0000000009,30,02,P,1,02,M,50,04,03,A08,02,1,265923
20250104,26,410,0000000009,40,03,C,0,04,F,30,01,01,A05,01,1,315364
20250529,41,410,0000000015,20,01,C,0,02,F,20,02,01,A03,03,2,17117
20250528,26,410,0000000004,40,02,C,0,03,F,40,01,03,A02,02,2,198347
20250302,41,260,0000000017,20,03,C,1,02,M,20,03,03,A03,02,3,426204
20250330,11,110,0000000013,20,02,C,0,01,F,10,01,01,A08,01,5,388998
20250129,11,260,0000000004,20,01,P,1,04,F,10,03,03,A10,01,1,71619
20250119,41,110,0000000005,40,02,C,1,04,M,10,03,01,A07,01,3,409242
20250511,26,260,0000000014,30,03,P,1,03,M,20,02,01,A03,03,3,226368
20250508,11,110,0000000019,30,03,C,1,03,M,10,03,02,A07,01,2,134273
20250411,11,260,0000000019,30,02,C,0,04,M,30,02,03,A07,01,4,41160
20250129,11,260,0000000014,40,02,C,1,02,F,60,02,03,A02,03,5,166823
20250119,11,110,0000000012,10,01,P,0,01,M,60,04,01,A05,01,4,197436
20250419,11,110,0000000019,10,01,P,1,04,F,20,02,03,A08,01,3,223669
20250403,41,110,0000000020,30,03,C,0,02,F,40,04,02,A08,03,3,466209
